280,2015-11-01T12:00:00,운송비,25000,,한양,
281,2015-11-04T12:00:00,땅콩,,85000,한양,
282,2015-11-04T12:00:00,번데기,,12000,한양,
283,2015-11-04T12:00:00,옥수수,,27000,한양,
284,2015-11-04T12:00:00,운송비,25000,,한양,
285,2015-11-06T12:00:00,옥수수,,27000,충북,
286,2015-11-06T12:00:00,땅콩,,90000,충북,
287,2015-11-06T12:00:00,번데기,,12000,충북,
288,2015-11-06T12:00:00,운송비,25000,,충북,
289,2015-11-10T12:00:00,옥수수,,27000,충북,
290,2015-11-10T12:00:00,땅콩,,90000,충북,
291,2015-11-10T12:00:00,운송비,25000,,충북,
292,2015-11-11T12:00:00,옥수수,,27000,충북,
293,2015-11-11T12:00:00,땅콩,,180000,충북,
294,2015-11-11T12:00:00,운송비,25000,,충북,
295,2015-11-18T12:00:00,땅콩,,88000,충북,
296,2015-11-18T12:00:00,번데기,,12000,충북,
297,2015-11-18T12:00:00,운송비,25000,,충북,
298,2015-11-20T12:00:00,땅콩,,170000,충북,
299,2015-11-20T12:00:00,번데기,,12000,충북,
300,2015-11-24T10:25:16,운송비,30000,,충북,
301,2015-11-24T10:26:21,번데기,,12000,대구,
302,2015-11-24T10:26:21,땅콩,,170000,대구,
303,2015-11-24T10:26:21,운송비,60000,,대구,
304,2015-12-03T13:03:41,땅콩,,80000,한양,
305,2015-12-03T13:03:41,번데기,,12000,한양,
306,2015-12-03T13:03:41,운송비,50000,,한양,
307,2015-12-05T12:29:26,땅콩,,160000,한양,
308,2015-12-05T12:29:26,번데기,,12000,한양,
309,2015-12-05T12:29:26,운송비,30000,,한양,
310,2015-12-30T13:50:26,번데기,,43000,한양,
311,2015-12-30T13:50:26,운송비,30000,,한양,
312,2015-12-31T12:28:46,번데기,,12000,한양,
313,2015-12-31T12:28:46,땅콩,,180000,한양,20kg 탈피
314,2015-12-31T12:28:46,운송비,30000,,한양,
315,2016-01-05T12:42:49,번데기,,43000,한양,
316,2016-01-10T13:04:10,땅콩,,180000,한양,
317,2016-01-05T20:45:13,운송비,50000,,한양,
318,2016-01-10T11:25:15,번데기,,43000,한양,
319,2016-01-10T11:25:15,운송비,30000,,한양,
320,2016-01-21T16:20:27,파,,30000,한양,5단
321,2016-01-21T16:20:27,땅콩,,90000,한양,
322,2016-01-21T16:20:27,운송비,50000,,한양,
323,2016-01-26T18:46:59,번데기,,45000,한양,
324,2016-01-26T18:46:59,땅콩,,90000,한양,
325,2016-01-26T18:46:59,운송비,50000,,한양,
326,2016-01-31T10:52:24,번데기,,45000,한양,
327,2016-01-31T10:52:24,운송비,40000,,한양,
328,2016-02-14T11:23:02,번데기,,45000,한양,
329,2016-02-14T11:23:02,운송비,30000,,한양,
330,2016-02-19T20:28:39,떡,,170000,옥포,
331,2016-02-19T20:27:41,운송비,40000,,옥포,
332,2016-02-21T11:00:51,번데기,,45000,한양,
333,2016-02-21T11:00:51,운송비,30000,,한양,
334,2016-02-26T10:27:14,땅콩,,60000,한양,1박스
335,2016-02-26T10:27:14,번데기,,45000,한양,
336,2016-02-26T10:27:14,운송비,40000,,한양,
337,2016-05-20T08:48:55,옥수수,,52000,대구,
338,2016-05-20T08:48:55,번데기,,12000,대구,
339,2016-05-20T08:48:55,운송비,30000,,대구,
340,2016-06-05T09:52:56,옥수수,,52000,대구,
341,2016-06-05T09:54:06,운송비,50000,,대구,
342,2016-06-08T12:43:11,땅콩,,70000,대구,
343,2016-06-08T12:43:19,옥수수,,52000,대구,
344,2016-06-08T12:43:26,운송비,30000,,대구,
345,2016-06-11T11:12:02,옥수수,,52000,대구,
346,2016-06-11T11:12:13,운송비,30000,,대구,
347,2016-06-13T08:58:31,옥수수,,52000,대구,
348,2016-06-13T08:58:40,운송비,30000,,대구,
349,2016-06-16T18:08:38,옥수수,,52000,대구,
350,2016-06-16T18:08:46,운송비,30000,,대구,
351,2016-06-18T09:33:04,옥수수,,52000,대구,
352,2016-06-18T09:33:09,번데기,,11000,대구,
353,2016-06-18T09:33:16,운송비,30000,,대구,
354,2016-06-21T08:57:24,옥수수,,52000,대구,
355,2016-06-21T08:57:30,운송비,30000,,대구,
356,2016-06-23T09:07:02,옥수수,,52000,대구,
357,2016-06-23T09:07:09,운송비,30000,,대구,
358,2016-06-26T08:16:38,옥수수,,52000,대구,
359,2016-06-26T08:16:45,운송비,30000,,대구,
360,2016-06-28T09:44:07,옥수수,,52000,대구,
361,2016-06-28T09:44:15,번데기,,12000,대구,
362,2016-06-28T09:44:22,운송비,30000,,대구,
363,2016-06-30T09:40:16,옥수수,,52000,대구,
364,2016-06-30T09:40:25,운송비,30000,,대구,
365,2016-07-02T12:40:41,옥수수,,52000,대구,
366,2016-07-02T12:40:47,땅콩,,60000,대구,
367,2016-07-02T12:40:53,운송비,30000,,대구,
368,2016-07-04T11:45:15,옥수수,,52000,대구,
369,2016-07-04T11:45:24,운송비,30000,,대구,
370,2016-07-06T10:54:04,옥수수,,52000,대구,
371,2016-07-06T10:54:10,운송비,30000,,대구,
372,2016-07-09T09:11:33,옥수수,,52000,대구,
373,2016-07-09T09:11:40,운송비,30000,,대구,
374,2016-07-11T14:57:06,옥수수,,52000,대구,
375,2016-07-11T14:57:31,운송비,30000,,대구,
376,2016-07-13T12:35:21,옥수수,,52000,대구,
377,2016-07-13T12:35:29,운송비,30000,,대구,
378,2016-07-15T08:37:23,옥수수,,52000,대구,
379,2016-07-15T08:37:28,운송비,30000,,대구,
380,2016-07-17T09:14:14,옥수수,,52000,대구,
381,2016-07-17T09:14:24,운송비,30000,,대구,
382,2016-07-19T08:06:35,옥수수,,52000,대구,
383,2016-07-19T08:06:44,운송비,30000,,대구,
384,2016-07-21T08:27:21,옥수수,,52000,대구,
385,2016-07-21T08:27:27,운송비,30000,,대구,
386,2016-07-23T08:30:29,옥수수,,54000,충북,
387,2016-07-23T08:30:48,운송비,30000,,충북,
388,2016-07-25T12:52:27,옥수수,,52000,충북,
389,2016-07-25T12:52:39,땅콩,,70000,대구,
390,2016-07-25T12:52:46,운송비,30000,,대구,
391,2016-07-27T14:09:54,옥수수,,52000,대구,
392,2016-07-27T14:10:00,운송비,30000,,대구,
393,2016-07-29T14:43:38,옥수수,,52000,대구,
394,2016-07-29T14:43:46,운송비,30000,,대구,
395,2016-07-31T11:26:48,옥수수,,52000,대구,
396,2016-07-31T11:26:55,운송비,30000,,대구,
397,2016-08-02T08:40:27,옥수수,,52000,대구,
398,2016-08-02T08:40:35,운송비,30000,,대구,
399,2016-08-04T09:18:37,옥수수,,52000,대구,
400,2016-08-04T09:18:42,운송비,30000,,대구,
401,2016-08-06T21:15:01,옥수수,,52000,대구,
402,2016-08-06T21:15:07,운송비,30000,,대구,
403,2016-08-08T08:56:35,옥수수,,52000,대구,
404,2016-08-08T08:56:41,운송비,30000,,대구,
405,2016-08-10T08:46:58,땅콩,,95000,한양,
406,2016-08-10T08:47:12,옥수수,,52000,대구,
407,2016-08-10T08:47:18,운송비,40000,,대구,
408,2016-08-12T09:57:03,땅콩,,90000,한양,
409,2016-08-12T09:57:13,옥수수,,52000,대구,
410,2016-08-12T09:57:21,운송비,40000,,대구,
411,2016-08-14T08:56:07,땅콩,,90000,대구,
412,2016-08-14T08:56:16,옥수수,,52000,대구,
413,2016-08-14T08:56:22,운송비,40000,,대구,
414,2016-08-16T09:25:30,옥수수,,52000,대구,
415,2016-08-16T09:25:50,땅콩,,90000,대구,
416,2016-08-16T09:25:58,운송비,40000,,대구,
417,2016-08-18T08:13:39,옥수수,,52000,대구,
418,2016-08-18T08:13:46,운송비,30000,,대구,
419,2016-08-20T13:56:23,옥수수,,52000,대구,
420,2016-08-20T13:56:30,땅콩,,80000,대구,
421,2016-08-20T13:56:39,운송비,40000,,대구,
422,2016-08-21T20:34:10,옥수수,,27000,대구,
423,2016-08-21T20:34:18,땅콩,,85000,대구,
424,2016-08-21T10:01:58,운송비,40000,,대구,
425,2016-08-23T10:00:38,옥수수,,54000,충북,
426,2016-08-23T10:00:51,땅콩,,85000,대구,
